Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted
1996,3,8,5,1450,1450,1542,1545,DL,1473,N483DA,112,115,90,-3,0,SLC,SEA,689,3,19,0,,0
1996,3,18,1,1157,1200,1424,1407,CO,231,N98876,267,247,241,17,-3,IAH,SFO,1635,6,20,0,,0
1996,3,3,7,1220,1215,1516,1449,UA,691,N588UA,296,274,277,27,5,ORD,SFO,1846,4,15,0,,0
1996,3,19,2,1125,1125,1328,1350,TW,177,N9407R,243,265,228,-22,0,STL,SFO,1736,4,11,0,,0
1996,3,13,3,1720,1720,1830,1835,WN,761,N688,70,75,59,-5,0,S,SJC,342,2,9,0,,0
1996,3,3,7,,845,,1037,DL,1945,N307WA,,172,,,,DFW,SLC,988,0,0,1,,0
1996,3,30,6,1400,1400,1610,1615,WN,1775,N505,70,75,58,-5,0,RNO,SLC,422,2,10,0,,0
1996,3,5,2,1542,1515,1713,1655,WN,1728,N693,91,100,76,18,27,SEA,SMF,605,2,13,0,,0
1996,3,25,1,915,905,1130,1110,DL,1167,N989DL,135,125,113,20,10,CVG,SRQ,812,3,19,0,,0
1996,3,8,5,1715,1718,1918,1912,AA,1854,N2CVAA,123,114,90,6,-3,DFW,STL,551,6,27,0,,0
1996,3,9,6,1630,1630,1733,1743,TW,584,N491SA,63,73,57,-10,0,LNK,STL,370,4,2,0,,0
1996,3,21,4,825,744,928,855,UA,1637,N338UA,63,71,45,33,41,ORD,STL,258,5,13,0,,0
1996,3,9,6,1901,1830,2046,2012,US,834,N919VJ,105,102,81,34,31,CLT,SWF,571,6,18,0,,0
1996,3,3,7,1855,1855,1950,1950,WN,1867,N95,55,55,39,0,0,FLL,TPA,197,5,11,0,,0
1996,3,7,4,1949,1945,2127,2132,UA,589,N7293U,98,107,83,-5,4,DEN,TUS,639,4,11,0,,0
1996,3,9,6,640,640,725,730,WN,1745,N387,105,110,87,-5,0,SLC,LAX,590,7,11,0,,0
1996,3,28,4,1105,1100,1242,1239,DL,712,N499DA,97,99,75,3,5,CVG,LGA,585,9,13,0,,0
1996,3,4,1,601,600,843,900,AA,398,N407AA,102,120,87,-17,1,ORD,LGA,733,4,11,0,,0
1996,3,16,6,1150,1150,1257,1255,WN,71,N332,67,65,55,2,0,DAL,MAF,319,2,10,0,,0
1996,3,2,6,1003,1000,1327,1325,WN,456,N521,144,145,130,2,3,PHX,MCI,1044,2,12,0,,0
1996,3,12,2,742,740,1005,1014,DL,305,N990DL,143,154,128,-9,2,EWR,MCO,938,4,11,0,,0
1996,3,13,3,1515,1515,1633,1630,WN,1263,N662,78,75,63,3,0,B,MDW,395,3,12,0,,0
1996,3,27,3,1817,1800,1832,1827,NW,825,N912RW,75,87,54,5,17,ATL,MEM,332,4,17,0,,0
1996,3,28,4,1128,1130,1257,1250,NW,1297,N769NC,89,80,64,7,-2,VPS,MEM,369,9,16,0,,0
1996,3,10,7,1529,1500,1911,1803,AA,99,N875AA,222,183,168,68,29,JFK,MIA,1090,27,27,0,,0
1996,3,22,5,2007,2003,2113,2129,TW,237,N922L,66,86,51,-16,4,STL,MKE,317,2,13,0,,0
1996,3,24,7,1337,1340,1517,1519,NW,321,N295US,160,159,128,-2,-3,DCA,MSP,931,24,8,0,,0
1996,3,11,1,1901,1905,2023,2031,NW,220,N8944E,82,86,58,-8,-4,MCI,MSP,393,17,7,0,,0
1996,3,18,1,1148,1150,1741,1726,NW,194,N328US,233,216,211,15,-2,SAN,MSP,1532,4,18,0,,0
1996,3,12,2,1035,1030,1132,1125,WN,898,N63,57,55,48,7,5,HOU,MSY,303,2,7,0,,0
1996,3,17,7,1510,1400,1619,1510,WN,1508,N365,69,70,54,69,70,LAX,OAK,337,3,12,0,,0
1996,3,7,4,935,935,1114,1048,CO,1741,N12539,99,73,62,26,0,IAH,OKC,395,4,33,0,,0
1996,3,7,4,1429,1431,1436,1439,HP,630,N184AW,67,68,51,-3,-2,PHX,ONT,325,3,13,0,,0
1996,3,5,2,1901,1830,2103,2012,AA,875,N294AA,182,162,153,51,31,BOS,ORD,867,19,10,0,,0
1996,3,5,2,1303,1305,1620,1624,AA,1112,N587AA,137,139,119,-4,-2,DEN,ORD,888,5,13,0,,0
1996,3,28,4,2033,2022,2124,2115,UA,427,N539UA,111,113,90,9,11,IAD,ORD,589,10,11,0,,0
1996,3,12,2,1450,1450,1611,1612,UA,1460,N9040U,81,82,65,-1,0,MCI,ORD,403,7,9,0,,0
1996,3,16,6,955,955,1054,1105,AA,273,N640AA,119,130,102,-11,0,PHL,ORD,678,8,9,0,,0
1996,3,3,7,1918,1850,49,41,UA,152,N530UA,211,231,190,8,28,SFO,ORD,1846,4,17,0,,0
1996,3,8,5,950,900,1019,930,DL,1438,N489DA,29,30,21,49,50,RIC,ORF,75,2,6,0,,0
1996,3,31,7,1949,1940,2201,2153,DL,1876,N531DA,132,133,103,8,9,LAX,PDX,834,2,27,0,,0
1996,3,6,3,845,730,1024,850,US,889,N248US,99,80,59,94,75,BOS,PHL,280,8,32,0,,0
1996,3,6,3,820,625,1056,907,AA,1856,N719AA,96,102,80,109,115,ORD,PHL,678,5,11,0,,0
1996,3,9,6,1805,1805,2052,2050,AA,2040,N549AA,107,105,76,2,0,ABQ,DFW,569,17,14,0,,0
1996,3,29,5,706,705,841,846,AA,1591,N2DCAA,155,161,134,-5,1,DAY,DFW,861,7,14,0,,0
1996,3,29,5,757,800,854,906,CO,1774,N69523,57,66,41,-12,-3,IAH,DFW,224,4,12,0,,0
1996,3,13,3,1239,1240,1428,1435,DL,877,N404DA,169,175,147,-7,-1,MIA,DFW,1121,6,16,0,,0
1996,3,7,4,751,750,950,952,AA,1873,N722AA,179,182,162,-2,1,RDU,DFW,1062,4,13,0,,0
1996,3,12,2,1955,1955,2207,2153,TW,655,N937F,132,118,87,14,0,STL,DFW,551,5,40,0,,0
1996,3,28,4,1203,1205,1256,1304,NW,1420,N983US,53,59,32,-8,-2,CMH,DTW,155,13,8,0,,0
1996,3,17,7,1612,1612,1744,1810,NW,1593,N344NW,92,118,75,-26,0,LGA,DTW,501,8,9,0,,0
1996,3,3,7,52,45,613,618,NW,256,N531US,201,213,184,-5,7,PHX,DTW,1671,5,12,0,,0
1996,3,20,3,2102,2010,2150,2100,WN,351,N680,108,110,96,50,52,HOU,ELP,677,3,9,0,,0
1996,3,7,4,1507,1500,1711,1651,DL,948,N629DL,124,111,97,20,7,CVG,EWR,569,8,19,0,,0
1996,3,31,7,725,725,1050,1055,NW,770,N9346,145,150,129,-5,0,MSP,EWR,1008,6,10,0,,0
1996,3,9,6,1607,1600,1648,1637,US,729,N897US,41,37,23,11,7,CLT,FAY,118,6,12,0,,0
1996,3,19,2,1140,1140,1254,1258,UA,1035,N919UA,134,138,122,-4,0,DEN,GEG,836,2,10,0,,0
1996,3,24,7,1735,1735,1938,1940,CO,1092,N14212,123,125,108,-2,0,MIA,GSO,710,2,13,0,,0
1996,3,20,3,700,700,750,755,WN,1,N342,50,55,37,-5,0,DAL,HOU,239,3,10,0,,0
1996,3,2,6,1334,1335,1637,1639,UA,1518,N346UA,123,124,102,-2,-1,ORD,HPN,738,8,13,0,,0
1996,3,2,6,1846,1628,25,2215,DL,1426,N676DL,219,227,194,130,138,SLC,IAD,1827,8,17,0,,0
1996,3,19,2,1148,1150,1337,1346,CO,1749,N73380,169,176,149,-9,-2,DTW,IAH,1076,11,9,0,,0
1996,3,29,5,1900,1855,2139,2130,UA,1431,N981UA,159,155,134,9,5,ORD,IAH,925,4,21,0,,0
1996,3,5,2,1025,1023,1445,1446,UA,1080,N378UA,140,143,116,-1,2,DEN,IND,977,7,17,0,,0
1996,3,16,6,1225,1210,1442,1425,NW,468,N607NW,137,135,113,17,15,DTW,JAX,814,5,19,0,,0
1996,3,30,6,1023,1017,1652,1635,DL,1424,N635DL,269,258,233,17,6,SLC,JFK,1989,16,20,0,,0
1996,3,11,1,1505,1505,1604,1605,UA,2031,N203UA,59,60,43,-1,0,LAX,LAS,236,4,12,0,,0
1996,3,21,4,656,645,754,747,HP,85,N640AW,58,62,46,7,11,SAN,LAS,258,4,8,0,,0
1996,3,31,7,1745,1730,1853,1845,UA,1193,N1829U,128,135,112,8,15,DEN,LAX,862,5,11,0,,0
1996,3,13,3,1248,1250,1403,1358,UA,2214,N917UA,75,68,41,5,-2,LAS,LAX,236,7,27,0,,0
1996,3,20,3,1305,1300,1515,1510,DL,1974,N513DA,130,130,114,5,5,PDX,LAX,834,10,6,0,,0
1996,3,3,7,1333,1330,1611,1615,UA,224,N9017U,98,105,80,-4,3,ORD,ABE,654,3,15,0,,0
1996,3,2,6,702,705,820,830,NW,1518,N914RW,78,85,61,-10,-3,DTW,ALB,488,6,11,0,,0
1996,3,10,7,1341,1335,1624,1622,DL,1055,N120DL,163,167,141,2,6,BOS,ATL,946,6,16,0,,0
1996,3,28,4,1806,1730,2120,2020,DL,586,N111DN,134,110,104,60,36,DFW,ATL,732,9,21,0,,0
1996,3,7,4,734,735,834,839,DL,1461,N672DL,60,64,44,-5,-1,JAX,ATL,270,9,7,0,,0
1996,3,6,3,842,835,1115,1050,DL,684,N102DA,93,75,71,25,7,MSY,ATL,425,7,15,0,,0
1996,3,19,2,600,605,846,912,DL,392,N283WA,106,127,96,-26,-5,SAT,ATL,874,6,4,0,,0
1996,3,16,6,2043,2015,2152,2114,AA,1403,N2BVAA,69,59,33,38,28,DFW,AUS,190,4,32,0,,0
1996,3,13,3,1013,1015,1319,1310,AA,290,N2AXAA,126,115,107,9,-2,ORD,BDL,783,4,15,0,,0
1996,3,27,3,2152,2140,2208,2200,US,698,N890US,76,80,54,8,12,CLT,B,329,7,15,0,,0
1996,3,5,2,1350,1347,1625,1612,DL,686,N782DL,155,145,129,13,3,ATL,BOS,946,7,19,0,,0
1996,3,28,4,2157,2200,620,624,AA,192,N626AA,323,324,296,-4,-3,LAX,BOS,2611,6,21,0,,0
1996,3,31,7,1229,1225,1316,1253,DL,1115,N920DE,107,88,74,23,4,ATL,BTR,449,4,29,0,,0
1996,3,20,3,1751,1750,1854,1853,UA,2137,N381UA,63,63,50,1,1,SFO,BUR,326,2,11,0,,0
1996,3,5,2,1921,1925,2144,2159,AA,448,N871AA,143,154,114,-15,-4,MIA,BWI,946,5,24,0,,0
1996,3,18,1,1140,1140,1241,1246,TW,488,N490SA,61,66,37,-5,0,STL,CID,228,3,21,0,,0
1996,3,31,7,1423,1425,1629,1632,CO,1244,N15255,66,67,50,-3,-2,MKE,CLE,328,4,12,0,,0
1996,3,1,5,1938,1919,2104,2045,US,1852,N898US,86,86,74,19,19,CLE,CLT,430,5,7,0,,0
1996,3,30,6,1619,1610,1749,1747,US,2164,N602AU,90,97,69,2,9,MCO,CLT,468,5,16,0,,0
1996,3,25,1,802,730,1042,1007,US,1872,N935VJ,100,97,77,35,32,STL,CLT,575,5,18,0,,0
1996,3,16,6,1230,1232,1306,1308,UA,1041,N995UA,36,36,16,-2,-2,DEN,COS,72,3,17,0,,0
1996,3,19,2,700,700,810,803,DL,741,N911DL,70,63,55,7,0,GRR,CVG,268,5,10,0,,0
1996,3,10,7,1430,1430,2149,2141,DL,946,N482DA,259,251,235,8,0,SFO,CVG,2036,7,17,0,,0
1996,3,17,7,1505,1505,1559,1605,WN,165,N601,54,60,44,-6,0,MAF,DAL,319,3,7,0,,0
1996,3,29,5,2000,1958,2107,2100,HP,262,N622AW,67,62,50,7,2,CMH,DCA,322,4,13,0,,0
1996,3,28,4,1214,1214,1505,1456,UA,612,N424UA,111,102,84,9,0,ORD,DCA,612,11,16,0,,0
1996,3,17,7,1918,1920,2010,2021,UA,1576,N978UA,112,121,91,-11,-2,DFW,DEN,641,8,13,0,,0
1996,3,3,7,1416,1415,1731,1737,UA,1794,N301UA,135,142,115,-6,1,OAK,DEN,957,8,12,0,,0
1996,3,27,3,1800,1700,2106,2008,UA,1504,N401UA,126,128,103,58,60,S,DEN,846,7,16,0,,0
1996,4,14,7,1845,1830,1936,1930,WN,595,N395,51,60,41,6,15,LAS,PHX,256,4,6,0,,0
1996,4,18,4,952,950,1126,1123,UA,345,N1832U,214,213,196,3,2,ORD,PHX,1440,4,14,0,,0
1996,4,3,3,1515,1515,1650,1650,WN,1154,N351,155,155,143,0,0,TUL,PHX,935,5,7,0,,0
1996,4,16,2,1141,1040,1234,1138,NW,700,N922RW,53,58,38,56,61,DTW,PIT,201,7,8,0,,0
1996,4,19,5,1011,1007,1123,1114,US,506,N442US,72,67,49,9,4,PHL,PIT,267,6,17,0,,0
1996,4,13,6,1655,1655,1830,1842,NW,1446,N767NC,95,107,77,-12,0,DTW,PVD,614,4,14,0,,0
1996,4,14,7,1035,1035,1139,1149,US,1923,N254AU,64,74,45,-10,0,LGA,RIC,292,5,14,0,,0
1996,4,11,4,1444,1445,1519,1523,NW,676,N941N,35,38,18,-4,-1,MSP,RST,76,4,13,0,,0
1996,4,30,2,1800,1800,1912,1920,WN,987,N91,72,80,64,-8,0,OAK,SAN,446,2,6,0,,0
1996,4,9,2,1920,1920,2020,2026,AA,2272,N587AA,60,66,42,-6,0,DFW,SAT,247,4,14,0,,0
1996,4,11,4,1222,1225,1332,1343,NW,1493,N93S,70,78,50,-11,-3,DTW,SDF,306,7,13,0,,0
1996,4,24,3,951,951,1225,1223,AS,305,N955AS,154,152,136,2,0,LAX,SEA,954,2,16,0,,0
1996,4,30,2,850,850,947,945,DL,1947,N541DA,117,115,100,2,0,SLC,SEA,689,5,12,0,,0
1996,4,23,2,1627,1630,1941,1946,AA,35,N303AA,374,376,349,-5,-3,JFK,SFO,2586,4,21,0,,0
1996,4,27,6,1824,1805,1944,1942,UA,2061,N383UA,80,97,68,2,19,PDX,SFO,550,3,9,0,,0
1996,4,5,5,1642,1643,1813,1818,TW,471,N935L,91,95,77,-5,-1,STL,SHV,476,3,11,0,,0
1996,4,9,2,927,930,1318,1320,US,1969,N778AU,231,230,212,-2,-3,BWI,SJU,1565,7,12,0,,0
1996,4,30,2,1311,1315,1525,1533,DL,1898,N660DL,74,78,53,-8,-4,LAS,SLC,368,7,14,0,,0
1996,4,17,3,1030,1030,1256,1254,DL,1957,N308WA,86,84,69,2,0,SMF,SLC,532,3,14,0,,0
1996,4,1,1,1853,1855,2034,2050,NW,205,N316US,281,295,259,-16,-2,DTW,S,1960,4,18,0,,0
1996,4,2,2,830,825,952,940,WN,1565,N312,82,75,66,12,5,BHM,STL,410,2,14,0,,0
1996,4,9,2,822,815,1012,1000,TW,257,N54349,170,165,150,12,7,FLL,STL,1056,7,13,0,,0
1996,4,24,3,1954,1955,2102,2108,NW,945,N959N,68,73,48,-6,-1,MEM,STL,256,9,11,0,,0
1996,4,5,5,1818,1820,1814,1827,TW,371,N417EA,56,67,48,-13,-2,SDF,STL,254,2,6,0,,0
1996,4,11,4,2319,2319,35,25,DL,664,N2821W,76,66,54,10,0,ATL,TPA,406,5,17,0,,0
1996,4,18,4,1849,1850,2206,2219,TW,204,N917TW,137,149,104,-13,-1,STL,TPA,869,3,30,0,,0
1996,4,16,2,,1105,,1154,US,1821,UNKNOW,,49,,,,CLT,TYS,177,0,0,1,,0
1996,4,8,1,2038,2030,2225,2231,DL,578,N920DL,107,121,90,-6,8,ATL,LGA,761,6,11,0,,0
1996,4,4,4,1418,1420,1832,1836,CO,1828,N58606,194,196,175,-4,-2,IAH,LGA,1416,5,14,0,,0
1996,4,13,6,915,915,1016,1010,WN,8,N26,61,55,50,6,0,DAL,LIT,296,3,8,0,,0
1996,4,8,1,809,735,1018,954,US,204,N559AU,189,199,161,24,34,LGA,MCI,1107,5,23,0,,0
1996,4,8,1,851,850,1050,1044,DL,903,N613DL,119,114,101,6,1,CVG,MCO,756,5,13,0,,0
1996,4,12,5,1026,1025,1326,1322,US,1591,N225US,180,177,154,4,1,PVD,MCO,1073,19,7,0,,0
1996,4,2,2,1316,1310,1421,1425,WN,1051,N104,65,75,57,-4,6,OMA,MDW,423,3,5,0,,0
1996,4,6,6,1112,1115,1247,1249,NW,475,N960N,95,94,80,-2,-3,ORD,MEM,491,3,12,0,,0
1996,4,8,1,1653,1645,1953,1946,NW,991,N953N,180,181,160,7,8,DTW,MIA,1145,5,15,0,,0
1996,4,11,4,2001,2005,2217,2230,CO,1863,N27610,136,145,117,-13,-4,IAH,MKE,984,4,15,0,,0
1996,4,5,5,700,700,746,758,NW,707,N920RW,106,118,93,-12,0,CMH,MSP,627,5,8,0,,0
1996,4,4,4,1151,1155,1335,1351,NW,505,N201US,164,176,146,-16,-4,LGA,MSP,1020,5,13,0,,0
1996,4,7,7,1307,1310,1347,1350,NW,774,N926RC,40,40,31,-3,-3,RST,MSP,76,4,5,0,,0
1996,4,18,4,1604,1600,1657,1700,WN,625,N335,53,60,45,-3,4,HOU,MSY,303,2,6,0,,0
1996,4,7,7,1829,1700,1926,1810,WN,1417,N373,57,70,47,76,89,LAX,OAK,337,2,8,0,,0
1996,4,12,5,930,935,1037,1048,CO,1741,N12508,67,73,52,-11,-5,IAH,OKC,395,3,12,0,,0
1996,4,15,1,1605,1605,1723,1711,HP,2632,N147AW,78,66,53,12,0,PHX,ONT,325,4,21,0,,0
1996,4,19,5,1726,1730,1941,1916,AA,1849,N295AA,195,166,139,25,-4,BOS,ORD,867,35,21,0,,0
1996,4,4,4,1800,1757,2115,2115,UA,1216,N368UA,135,138,113,0,3,DEN,ORD,888,11,11,0,,0
1996,4,16,2,1703,1700,1922,1921,UA,1642,N982UA,139,141,128,1,3,IAH,ORD,925,5,6,0,,0
1996,4,21,7,1946,1950,2118,2135,NW,474,N675MC,92,105,79,-17,-4,MEM,ORD,491,4,9,0,,0
1996,4,10,3,1725,1725,2239,2230,HP,8,N902AW,194,185,172,9,0,PHX,ORD,1440,5,17,0,,0
1996,4,20,6,700,700,1248,1248,UA,1076,N7275U,228,228,205,0,0,SMF,ORD,1781,8,15,0,,0
1996,4,23,2,1311,1308,1701,1647,DL,1670,N926DL,170,159,134,14,3,DFW,PBI,1103,4,32,0,,0
1996,4,27,6,1400,1352,1440,1436,AS,516,N940AS,40,44,25,4,8,SEA,PDX,129,2,13,0,,0
1996,4,5,5,2100,2021,101,22,AA,1180,N519AA,181,181,145,39,39,DFW,PHL,1302,5,31,0,,0
1996,4,17,3,1257,1255,1534,1528,US,1028,N823US,157,153,141,6,2,RSW,PHL,992,5,11,0,,0
1996,4,18,4,1400,1400,1511,1502,AA,736,N468AA,71,62,52,9,0,AUS,DFW,190,12,7,0,,0
1996,4,28,7,937,940,1137,1142,NW,691,N3322L,180,182,155,-5,-3,DTW,DFW,987,6,19,0,,0
1996,4,4,4,710,710,1204,1216,DL,1262,N511DA,174,186,153,-12,0,LAX,DFW,1235,6,15,0,,0
1996,4,7,7,1759,1800,2032,2026,AA,2249,N578AA,153,146,111,6,-1,ORD,DFW,802,32,10,0,,0
1996,4,3,3,633,635,1204,1202,AA,1752,N210AA,211,207,181,2,-2,SFO,DFW,1464,11,19,0,,0
1996,4,26,5,1720,1705,1909,1859,DL,1026,N106DA,109,114,89,10,15,ATL,DTW,594,3,17,0,,0
1996,4,20,6,707,710,759,753,NW,484,N720RC,52,43,29,6,-3,GRR,DTW,120,11,12,0,,0
1996,4,18,4,2143,2145,12,14,NW,360,N335NW,89,89,71,-2,-2,MSP,DTW,528,4,14,0,,0
1996,4,2,2,1259,1300,1545,1548,NW,483,N721RW,166,168,145,-3,-1,TPA,DTW,983,9,12,0,,0
1996,4,27,6,603,600,708,716,CO,469,N72830,65,76,46,-8,3,BOS,EWR,200,7,12,0,,0
1996,4,15,1,1805,1805,2143,2138,CO,1018,N17614,158,153,135,5,0,MCI,EWR,1092,6,17,0,,0
1996,4,11,4,716,700,1003,935,CO,440,N14871,167,155,151,28,16,TPA,EWR,998,6,10,0,,0
1996,4,21,7,945,945,1035,1040,WN,1750,N378,50,55,35,-5,0,TPA,FLL,197,5,10,0,,0
1996,4,12,5,649,645,820,819,CO,1091,N14335,91,94,66,1,4,EWR,GSO,446,3,22,0,,0
1996,4,19,5,655,655,744,740,WN,8,N394,49,45,37,4,0,CRP,HOU,187,5,7,0,,0
1996,4,5,5,1343,1345,1514,1524,NW,1150,N8950E,91,99,75,-10,-2,DTW,HPN,505,4,12,0,,0
1996,4,27,6,2211,2210,532,551,UA,50,N1849U,261,281,244,-19,1,SFO,IAD,2419,3,14,0,,0
1996,4,18,4,732,738,824,835,DL,1467,N542DA,52,57,33,-11,-6,DFW,IAH,224,5,14,0,,0
1996,4,4,4,621,620,855,851,CO,1693,N70330,214,211,195,4,1,PHL,IAH,1324,6,13,0,,0
1996,4,23,2,1727,1719,1940,1924,AA,462,N221AA,133,125,104,16,8,DFW,IND,762,11,18,0,,0
1996,4,27,6,2042,2045,2343,2354,UA,554,N7276U,121,129,100,-11,-3,ORD,JAX,865,3,18,0,,0
1996,4,11,4,921,915,1124,1136,UA,41,N1828U,303,321,283,-12,6,SFO,KOA,2367,5,15,0,,0
1996,4,2,2,2105,2105,2155,2200,WN,538,N512,50,55,42,-5,0,LAX,LAS,236,3,5,0,,0
1996,4,16,2,840,840,939,925,WN,397,N603,179,165,168,14,0,SAT,LAS,1069,3,8,0,,0
1996,4,25,4,1233,1235,1336,1354,AA,1223,N573AA,183,199,163,-18,-2,DFW,LAX,1235,11,9,0,,0
1996,4,5,5,650,650,750,750,WN,1650,N502,60,60,37,0,0,LAS,LAX,236,10,13,0,,0
1996,4,10,3,2040,2040,2152,2158,UA,2245,N365UA,72,78,59,-6,0,PHX,LAX,370,6,7,0,,0
1996,4,22,1,1813,1815,1927,1927,UA,505,N998UA,74,72,54,0,-2,DEN,ABQ,349,3,17,0,,0
1996,4,4,4,2225,2210,2323,2315,WN,62,N605,58,65,45,8,15,DAL,AMA,324,3,10,0,,0
1996,4,12,5,1719,1705,1832,1814,DL,390,N906DL,73,69,57,18,14,CHS,ATL,259,7,9,0,,0
1996,4,9,2,1501,1500,1801,1723,CO,1419,N37882,180,143,116,38,1,EWR,ATL,745,7,57,0,,0
1996,4,29,1,1614,1600,2010,1827,DL,627,N914DL,236,147,202,103,14,LGA,ATL,761,10,24,0,,0
1996,4,17,3,1607,1605,1748,1742,DL,2073,N902DE,101,97,83,6,2,ORF,ATL,516,11,7,0,,0
1996,4,4,4,913,910,1059,1036,DL,1188,N917DE,106,86,90,23,3,SRQ,ATL,445,8,8,0,,0
1996,4,19,5,1013,1010,1246,1241,AA,1491,N2CUAA,153,151,144,5,3,ORD,AUS,978,2,7,0,,0
1996,4,3,3,1709,1708,1751,1811,US,955,N924VJ,102,123,93,-20,1,BWI,BHM,682,2,7,0,,0
1996,4,7,7,727,710,825,820,WN,741,N50,58,70,50,5,17,MDW,B,395,2,6,0,,0
1996,4,1,1,1059,1100,1227,1226,US,1862,N405US,88,86,62,1,-1,DCA,BOS,399,7,19,0,,0
1996,4,20,6,1347,1345,1702,1702,UA,388,N7458U,135,137,103,0,2,ORD,BOS,867,16,16,0,,0
1996,4,23,2,1906,1845,2140,1950,US,819,N235US,154,65,47,110,21,PHL,BUF,279,5,102,0,,0
1996,4,25,4,1841,1835,2004,1950,US,872,N476US,83,75,67,14,6,CLT,BWI,361,7,9,0,,0
1996,4,28,7,2143,2132,2250,2245,DL,1882,N306WA,67,73,54,5,11,SLC,BZN,347,3,10,0,,0
1996,4,14,7,1712,1655,1840,1835,CO,1619,N14307,88,100,63,5,17,EWR,CLE,404,2,23,0,,0
1996,4,15,1,1619,1614,1811,1815,US,238,N276AU,112,121,100,-4,5,BDL,CLT,644,3,9,0,,0
1996,4,18,4,631,630,739,742,US,1979,N478US,68,72,51,-3,1,IAD,CLT,321,3,14,0,,0
1996,4,29,1,1640,1520,1725,1608,US,1998,N484US,45,48,32,77,80,RDU,CLT,130,7,6,0,,0
1996,4,10,3,1930,1930,2128,2130,WN,875,N53,58,60,48,-2,0,MDW,CMH,284,3,7,0,,0
1996,4,24,3,2036,2035,2126,2125,DL,1809,N921DL,50,50,37,1,1,CLE,CVG,221,5,8,0,,0
1996,4,17,3,1724,1725,1929,1933,DL,645,N314DA,125,128,108,-4,-1,PVD,CVG,722,6,11,0,,0
1996,4,14,7,2030,2030,2119,2120,WN,60,N689,49,50,42,-1,0,HOU,DAL,239,2,5,0,,0
1996,4,15,1,804,800,942,941,US,358,N937VJ,98,101,75,1,4,BOS,DCA,399,8,15,0,,0
1996,4,3,3,1331,1330,1554,1558,AA,1506,N641AA,143,148,125,-4,1,MIA,DCA,920,3,15,0,,0
1996,4,20,6,1258,1255,1352,1345,DL,1497,N928DL,174,170,161,7,3,CVG,DEN,1069,5,8,0,,0
1996,4,30,2,1605,1550,1649,1646,UA,1165,N7261U,104,116,91,3,15,MSP,DEN,680,3,10,0,,0
1996,4,2,2,1118,1120,1423,1432,UA,1496,N988UA,125,132,112,-9,-2,SMF,DEN,910,5,8,0,,0
1996,5,10,5,1928,1930,2028,2030,HP,1236,N640AW,60,60,44,-2,-2,LAS,PHX,256,6,10,0,,0
1996,5,25,6,1325,1325,1459,1506,AA,239,N552AA,214,221,199,-7,0,ORD,PHX,1440,5,10,0,,0
1996,5,13,1,909,910,1027,1033,TW,169,N54340,198,203,173,-6,-1,STL,PHX,1262,4,21,0,,0
1996,5,27,1,1941,1940,2046,2032,US,1197,N449US,65,52,38,14,1,DAY,PIT,215,16,11,0,,0
1996,5,11,6,,720,,1044,US,1450,UNKNOW,,144,,,,MSY,PIT,918,0,0,1,,0
1996,5,8,3,1052,1054,1109,1113,AS,65,N744AS,17,19,9,-4,-2,WRG,PSG,31,3,5,0,,0
1996,5,17,5,2115,2110,4,2358,TW,608,N928L,109,108,85,6,5,STL,RDU,667,3,21,0,,0
1996,5,8,3,950,945,1132,1125,US,1278,N968VJ,102,100,85,7,5,CLT,ROC,573,3,14,0,,0
1996,5,31,5,1926,1930,2024,2030,HP,863,112,58,60,47,-6,-4,LAS,SAN,258,4,7,0,,0
1996,5,2,4,1607,1600,1710,1710,WN,1761,N330,63,70,50,0,7,TUS,SAN,367,2,11,0,,0
1996,5,15,3,1227,1230,1220,1220,NW,688,N930RC,53,50,36,0,-3,DTW,SBN,157,3,14,0,,0
1996,5,18,6,1238,1220,1431,1405,NW,265,N530US,293,285,264,26,18,DTW,SEA,1927,5,24,0,,0
1996,5,21,2,1629,1629,1801,1810,AS,603,N938AS,92,101,80,-9,0,RNO,SEA,564,3,9,0,,0
1996,5,16,4,1913,1720,2101,1854,UA,1653,N301UA,168,154,151,127,113,DEN,SFO,967,6,11,0,,0
1996,5,21,2,1311,1217,1524,1345,UA,2398,N399UA,133,88,115,99,54,LAX,SFO,337,3,15,0,,0
1996,5,31,5,1505,1505,1620,1630,WN,320,N374,75,85,67,-10,0,SAN,SFO,447,2,6,0,,0
1996,5,10,5,1800,1800,1858,1905,WN,1126,N325,58,65,49,-7,0,ONT,SJC,333,3,6,0,,0
1996,5,21,2,1004,1006,1200,1155,DL,1461,N636DL,236,229,211,5,-2,ATL,SLC,1589,5,20,0,,0
1996,5,14,2,649,650,808,807,DL,2038,N308DL,139,137,126,1,-1,OMA,SLC,839,4,9,0,,0
1996,5,6,1,2040,2040,2155,2155,WN,810,N376,75,75,61,0,0,LAX,SMF,373,3,11,0,,0
1996,5,8,3,600,600,720,715,HP,661,N314AW,80,75,57,5,0,PHX,S,338,5,18,0,,0
1996,5,5,7,1902,1825,1934,1853,TW,211,N9402W,92,88,77,41,37,CMH,STL,410,6,9,0,,0
